METRIC_L1,METRIC_L2,METRIC_L3,METRIC_L4,METRIC_L5,METRIC_L6,ACCOUNT_ID,DEPARTMENT_ID,CLASS_ID,LOCATION_ID,SUBSIDIARY_ID,ACCOUNT_NAME,DEPARTMENT_NAME
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,4,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,5,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,6,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,11,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,16,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,19,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,20,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,21,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,22,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,23,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,24,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,25,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,26,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,28,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,29,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,31,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,32,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,33,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,35,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,36,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,37,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,39,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,41,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,42,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,43,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,44,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Other Long term Assets,ASC 842 - ROU Accumulated Amortization Acccount,,,1369,,,,45,171500 Other Long term Assets : ASC 842 - ROU Accumulated Amortization Acccount,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,1,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,2,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,3,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,4,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,5,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,6,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,11,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,16,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,19,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,20,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,21,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,22,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,23,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,24,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,25,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,26,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,28,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,29,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,31,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,32,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,33,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,35,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,36,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,37,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,39,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,41,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,42,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,43,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,44,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,,,,1370,,,,45,180000 Investment in Subsidiaries,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,1,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,2,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,3,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,4,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,5,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,6,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,11,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,16,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,19,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,20,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,21,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,22,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,23,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,24,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,25,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,26,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,28,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,29,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,31,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,32,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,33,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,35,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,36,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,37,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,39,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,41,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,42,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,43,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,44,180500 Investment in Subsidiaries : Investment in Sub,
Assets,Other Assets,Investment in Subsidiaries,Investment in Sub,,,1371,,,,45,180500 Investment in Subsidiaries : Investment in Sub,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,1,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,2,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,3,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,4,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,5,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,6,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,11,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,16,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,19,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,20,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,21,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,22,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,23,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,24,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,25,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,26,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,28,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,29,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,31,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,32,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,33,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,35,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,36,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,37,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,39,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,41,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,42,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,43,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,44,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Payable Clearing Account,,,1372,,,,45,220500 Other Current Liabilities : ASC 842 - Lease Payable Clearing Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,1,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,2,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,3,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,4,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,5,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,6,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,11,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,16,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,19,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,20,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,21,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,22,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,23,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,24,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,25,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,26,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,28,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,29,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,31,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,32,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,33,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,35,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,36,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,37,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,39,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,41,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,42,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,43,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,44,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Lease Liability Short-Term Account,,,1373,,,,45,221000 Other Current Liabilities : ASC 842 - Lease Liability Short-Term Account,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,1,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,2,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,3,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,4,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,5,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,6,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,11,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,16,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,19,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,20,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,21,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,22,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,23,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,24,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,25,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,26,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,28,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,29,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,31,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,32,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,33,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,35,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,36,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,37,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,39,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,41,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,42,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,43,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,44,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Other Current Liabilities,ASC 842 - Deferred Rent,,,1374,,,,45,221500 Other Current Liabilities : ASC 842 - Deferred Rent,
Liabilities,Other Current Liabilities,Employee Reimbursement,Employee Reimbursement - Ramp,,,1375,,,,1,240500 Employee Reimbursement : Employee Reimbursement - Ramp,
Liabilities,Other Current Liabilities,Employee Reimbursement,Employee Reimbursement - Ramp,,,1375,,,,2,240500 Employee Reimbursement : Employee Reimbursement - Ramp,
