METRIC_L1,METRIC_L2,METRIC_L3,METRIC_L4,METRIC_L5,METRIC_L6,ACCOUNT_ID,ACCOUNT_NAME,ACCOUNT_NUMBER,SUBSIDIARY_ID,SUBSIDIARY_NAME,CLASS_ID,CLASS_NAME,DEPARTMENT_ID,DEPARTMENT_NAME,LOCATION_ID,LOCATION_NAME
Non-Current Liabilities,Other Liabilities,Payroll Liabilities,Accrued Tips,266500 Payroll Liabilities : Accrued Tips,,630,Payroll Liabilities : Accrued Tips,266500,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,12,DoBro
Non-Current Liabilities,Other Liabilities,Payroll Liabilities,Accrued Tips,266500 Payroll Liabilities : Accrued Tips,,630,Payroll Liabilities : Accrued Tips,266500,25,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 850 N State Street LLC,,,,,2,Illinois
Non-Current Liabilities,Other Liabilities,Payroll Liabilities,Accrued Tips,266500 Payroll Liabilities : Accrued Tips,,630,Payroll Liabilities : Accrued Tips,266500,22,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 2811 N Lincoln LLC,,,,,6,South Loop
Non-Current Liabilities,Other Liabilities,Payroll Liabilities,Accrued Tips,266500 Payroll Liabilities : Accrued Tips,,630,Payroll Liabilities : Accrued Tips,266500,24,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 468 N New Street LLC,,,,,3,Gold Coast
Non-Current Liabilities,Other Liabilities,Payroll Liabilities,Accrued Tips,266500 Payroll Liabilities : Accrued Tips,,630,Payroll Liabilities : Accrued Tips,266500,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,15,Jacksonville
Non-Current Liabilities,Other Liabilities,Payroll Liabilities,Accrued Tips,266500 Payroll Liabilities : Accrued Tips,,630,Payroll Liabilities : Accrued Tips,266500,31,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Florida LLC,,,,,18,Scotts Hill
Current Assets,Other Current Assets,Prepaid Expenses,Prepaid Dues and Subscriptions,131000 Prepaid Expenses : Prepaid Dues and Subscriptions,131000 Prepaid Expenses : Prepaid Dues and Subscriptions,421,Prepaid Expenses : Prepaid Dues and Subscriptions,131000,6,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC,,,,,21,Clayton
Current Assets,Other Current Assets,Prepaid Expenses,Prepaid Insurance,130500 Prepaid Expenses : Prepaid Insurance,130500 Prepaid Expenses : Prepaid Insurance,420,Prepaid Expenses : Prepaid Insurance,130500,4,WagWay Group : WagWay Group LLC,,,,,24,Georgia
Current Assets,Other Current Assets,Prepaid Expenses,Prepaid Licenses,131500 Prepaid Expenses : Prepaid Licenses,131500 Prepaid Expenses : Prepaid Licenses,422,Prepaid Expenses : Prepaid Licenses,131500,6,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC,,,,,21,Clayton
Current Assets,Other Current Assets,Prepaid Expenses,Prepaid Other,132000 Prepaid Expenses : Prepaid Other,132000 Prepaid Expenses : Prepaid Other,423,Prepaid Expenses : Prepaid Other,132000,6,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC,,,,,21,Clayton
Current Assets,Other Current Assets,Prepaid Expenses,Prepaid Other,132000 Prepaid Expenses : Prepaid Other,132000 Prepaid Expenses : Prepaid Other,423,Prepaid Expenses : Prepaid Other,132000,4,WagWay Group : WagWay Group LLC,,,14,Corporate,24,Georgia
Current Assets,Other Current Assets,Prepaid Expenses,Prepaid Other,132000 Prepaid Expenses : Prepaid Other,132000 Prepaid Expenses : Prepaid Other,423,Prepaid Expenses : Prepaid Other,132000,4,WagWay Group : WagWay Group LLC,,,,,24,Georgia
Current Assets,Other Current Assets,Prepaid Expenses,Prepaid Other,132000 Prepaid Expenses : Prepaid Other,132000 Prepaid Expenses : Prepaid Other,423,Prepaid Expenses : Prepaid Other,132000,26,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : Williamsburg PUPS Holdings LLC : PPC 87 Kent Avenue LLC,,,,,1,Maryland
Current Assets,Other Current Assets,Prepaid Expenses,Prepaid Other,132000 Prepaid Expenses : Prepaid Other,132000 Prepaid Expenses : Prepaid Other,423,Prepaid Expenses : Prepaid Other,132000,6,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC,,,,,5,River North
Current Assets,Other Current Assets,Prepaid Expenses,Prepaid Other,132000 Prepaid Expenses : Prepaid Other,132000 Prepaid Expenses : Prepaid Other,423,Prepaid Expenses : Prepaid Other,132000,6,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC,,,,,1,Maryland
Current Assets,Other Current Assets,Prepaid Expenses,Prepaid Other,132000 Prepaid Expenses : Prepaid Other,132000 Prepaid Expenses : Prepaid Other,423,Prepaid Expenses : Prepaid Other,132000,3,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC,,,,,23,Pawley's Island
Current Assets,Other Current Assets,Prepaid Expenses,Prepaid Other,132000 Prepaid Expenses : Prepaid Other,132000 Prepaid Expenses : Prepaid Other,423,Prepaid Expenses : Prepaid Other,132000,29,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC : PPC 302 Livingston Street LLC,,,,,5,River North
,,,,,,423,Prepaid Expenses : Prepaid Other,132000,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,,,,,21,Clayton
,,,,,,2128,Ramp Card - CHI-PUPS Intermediate Holdings LLC,Ramp Card - CHI-PUPS Intermediate Holdings LLC,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,,,,,,
,,,,,,2128,Ramp Card - CHI-PUPS Intermediate Holdings LLC,Ramp Card - CHI-PUPS Intermediate Holdings LLC,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,,,,,21,Clayton
Current Liabilities,Credit Card,Ramp Card,Pawville Florida LLC,Ramp Card - Pawville Florida LLC Ramp Card - Pawville Florida LLC,,1806,Ramp Card - Pawville Florida LLC,Ramp Card - Pawville Florida LLC,31,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Florida LLC,,,,,18,Scotts Hill
Current Liabilities,Credit Card,Ramp Card,Pawville Florida LLC,Ramp Card - Pawville Florida LLC Ramp Card - Pawville Florida LLC,,1806,Ramp Card - Pawville Florida LLC,Ramp Card - Pawville Florida LLC,31,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Florida LLC,,,,,,
Current Liabilities,Credit Card,Ramp Card,Pawville Georgia LLC,Ramp Card - Pawville Georgia LLC Ramp Card - Pawville Georgia LLC,,1805,Ramp Card - Pawville Georgia LLC,Ramp Card - Pawville Georgia LLC,32,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Georgia LLC,,,,,17,Surf City
Current Liabilities,Credit Card,Ramp Card,Pawville Georgia LLC,Ramp Card - Pawville Georgia LLC Ramp Card - Pawville Georgia LLC,,1805,Ramp Card - Pawville Georgia LLC,Ramp Card - Pawville Georgia LLC,32,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Georgia LLC,,,,,,
Current Liabilities,Credit Card,Ramp Card,Pawville Intermediate Holdings LLC,Ramp Card - Pawville Intermediate Holdings LLC Ramp Card - Pawville Intermediate Holdings LLC,,1802,Ramp Card - Pawville Intermediate Holdings LLC,Ramp Card - Pawville Intermediate Holdings LLC,3,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC,,,,,23,Pawley's Island
Current Liabilities,Credit Card,Ramp Card,Pawville Intermediate Holdings LLC,Ramp Card - Pawville Intermediate Holdings LLC Ramp Card - Pawville Intermediate Holdings LLC,,1802,Ramp Card - Pawville Intermediate Holdings LLC,Ramp Card - Pawville Intermediate Holdings LLC,3,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC,,,,,,
Current Liabilities,Credit Card,Ramp Card,Pawville North Carolina LLC,Ramp Card - Pawville North Carolina LLC Ramp Card - Pawville North Carolina LLC,,1804,Ramp Card - Pawville North Carolina LLC,Ramp Card - Pawville North Carolina LLC,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,14,North Carolina
Current Liabilities,Credit Card,Ramp Card,Pawville North Carolina LLC,Ramp Card - Pawville North Carolina LLC Ramp Card - Pawville North Carolina LLC,,1804,Ramp Card - Pawville North Carolina LLC,Ramp Card - Pawville North Carolina LLC,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,13,Williamsburg
Current Liabilities,Credit Card,Ramp Card,Pawville North Carolina LLC,Ramp Card - Pawville North Carolina LLC Ramp Card - Pawville North Carolina LLC,,1804,Ramp Card - Pawville North Carolina LLC,Ramp Card - Pawville North Carolina LLC,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,11,New York
Current Liabilities,Credit Card,Ramp Card,Pawville North Carolina LLC,Ramp Card - Pawville North Carolina LLC Ramp Card - Pawville North Carolina LLC,,1804,Ramp Card - Pawville North Carolina LLC,Ramp Card - Pawville North Carolina LLC,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,25,Winder
Current Liabilities,Credit Card,Ramp Card,Pawville North Carolina LLC,Ramp Card - Pawville North Carolina LLC Ramp Card - Pawville North Carolina LLC,,1804,Ramp Card - Pawville North Carolina LLC,Ramp Card - Pawville North Carolina LLC,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,12,DoBro
Current Liabilities,Credit Card,Ramp Card,Pawville North Carolina LLC,Ramp Card - Pawville North Carolina LLC Ramp Card - Pawville North Carolina LLC,,1804,Ramp Card - Pawville North Carolina LLC,Ramp Card - Pawville North Carolina LLC,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,15,Jacksonville
Current Liabilities,Credit Card,Ramp Card,Pawville North Carolina LLC,Ramp Card - Pawville North Carolina LLC Ramp Card - Pawville North Carolina LLC,,1804,Ramp Card - Pawville North Carolina LLC,Ramp Card - Pawville North Carolina LLC,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,,
Current Liabilities,Credit Card,Ramp Card,Pawville North Carolina LLC,Ramp Card - Pawville North Carolina LLC Ramp Card - Pawville North Carolina LLC,,1804,Ramp Card - Pawville North Carolina LLC,Ramp Card - Pawville North Carolina LLC,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,16,North Shore
Current Liabilities,Credit Card,Ramp Card,Pawville South Carolina LLC,Ramp Card - Pawville South Carolina LLC Ramp Card - Pawville South Carolina LLC,,1803,Ramp Card - Pawville South Carolina LLC,Ramp Card - Pawville South Carolina LLC,33,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville South Carolina LLC,,,,,,
Current Liabilities,Credit Card,Ramp Card,Pawville South Carolina LLC,Ramp Card - Pawville South Carolina LLC Ramp Card - Pawville South Carolina LLC,,1803,Ramp Card - Pawville South Carolina LLC,Ramp Card - Pawville South Carolina LLC,33,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville South Carolina LLC,,,,,10,Old Town
Current Liabilities,Credit Card,Ramp Card,Pawville Vet Services LLC,Ramp Card - Pawville Vet Services LLC Ramp Card - Pawville Vet Services LLC,,1801,Ramp Card - Pawville Vet Services LLC,Ramp Card - Pawville Vet Services LLC,37,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Vet Services LLC,,,,,20,Northchase
Current Liabilities,Credit Card,Ramp Card,Pawville Vet Services LLC,Ramp Card - Pawville Vet Services LLC Ramp Card - Pawville Vet Services LLC,,1801,Ramp Card - Pawville Vet Services LLC,Ramp Card - Pawville Vet Services LLC,37,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Vet Services LLC,,,,,19,Midtown
Current Liabilities,Credit Card,Ramp Card,Pawville Vet Services LLC,Ramp Card - Pawville Vet Services LLC Ramp Card - Pawville Vet Services LLC,,1801,Ramp Card - Pawville Vet Services LLC,Ramp Card - Pawville Vet Services LLC,37,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Vet Services LLC,,,,,,
Current Liabilities,Credit Card,Ramp Card,Pawville Vet Services LLC,Ramp Card - Pawville Vet Services LLC Ramp Card - Pawville Vet Services LLC,,1801,Ramp Card - Pawville Vet Services LLC,Ramp Card - Pawville Vet Services LLC,37,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Vet Services LLC,,,,,23,Pawley's Island
Current Liabilities,Credit Card,Ramp Card,PPC 1332 S Michigan LLC,Ramp Card - PPC 1332 S Michigan LLC Ramp Card - PPC 1332 S Michigan LLC,,1501,Ramp Card - PPC 1332 S Michigan LLC,Ramp Card - PPC 1332 S Michigan LLC,20,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 1332 S Michigan LLC,,,,,9,Lakeshore East
Current Liabilities,Credit Card,Ramp Card,PPC 1332 S Michigan LLC,Ramp Card - PPC 1332 S Michigan LLC Ramp Card - PPC 1332 S Michigan LLC,,1501,Ramp Card - PPC 1332 S Michigan LLC,Ramp Card - PPC 1332 S Michigan LLC,20,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 1332 S Michigan LLC,,,,,,
Current Liabilities,Credit Card,Ramp Card,PPC 1624 W Division Street LLC,Ramp Card - PPC 1624 W Division Street LLC Ramp Card - PPC 1624 W Division Street LLC,,1701,Ramp Card - PPC 1624 W Division Street LLC,Ramp Card - PPC 1624 W Division Street LLC,21,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 1624 W Division Street LLC,,,,,8,Wicker Park
Current Liabilities,Credit Card,Ramp Card,PPC 1624 W Division Street LLC,Ramp Card - PPC 1624 W Division Street LLC Ramp Card - PPC 1624 W Division Street LLC,,1701,Ramp Card - PPC 1624 W Division Street LLC,Ramp Card - PPC 1624 W Division Street LLC,21,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 1624 W Division Street LLC,,,,,,
Current Liabilities,Credit Card,Ramp Card,PPC 211 N Harbor Drive LLC,Ramp Card - PPC 211 N Harbor Drive LLC Ramp Card - PPC 211 N Harbor Drive LLC,,1605,Ramp Card - PPC 211 N Harbor Drive LLC,Ramp Card - PPC 211 N Harbor Drive LLC,28,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 211 N Harbor Drive LLC,,,,,7,Streeterville
Current Liabilities,Credit Card,Ramp Card,PPC 211 N Harbor Drive LLC,Ramp Card - PPC 211 N Harbor Drive LLC Ramp Card - PPC 211 N Harbor Drive LLC,,1605,Ramp Card - PPC 211 N Harbor Drive LLC,Ramp Card - PPC 211 N Harbor Drive LLC,28,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 211 N Harbor Drive LLC,,,,,,
Current Liabilities,Credit Card,Ramp Card,PPC 2811 N Lincoln LLC,Ramp Card - PPC 2811 N Lincoln LLC Ramp Card - PPC 2811 N Lincoln LLC,,1603,Ramp Card - PPC 2811 N Lincoln LLC,Ramp Card - PPC 2811 N Lincoln LLC,22,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 2811 N Lincoln LLC,,,,,6,South Loop
Current Liabilities,Credit Card,Ramp Card,PPC 2811 N Lincoln LLC,Ramp Card - PPC 2811 N Lincoln LLC Ramp Card - PPC 2811 N Lincoln LLC,,1603,Ramp Card - PPC 2811 N Lincoln LLC,Ramp Card - PPC 2811 N Lincoln LLC,22,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 2811 N Lincoln LLC,,,,,,
Current Liabilities,Credit Card,Ramp Card,PPC 302 Livingston Street LLC,Ramp Card - PPC 302 Livingston Street LLC Ramp Card - PPC 302 Livingston Street LLC,,1606,Ramp Card - PPC 302 Livingston Street LLC,Ramp Card - PPC 302 Livingston Street LLC,29,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC : PPC 302 Livingston Street LLC,,,,,5,River North
Current Liabilities,Credit Card,Ramp Card,PPC 302 Livingston Street LLC,Ramp Card - PPC 302 Livingston Street LLC Ramp Card - PPC 302 Livingston Street LLC,,1606,Ramp Card - PPC 302 Livingston Street LLC,Ramp Card - PPC 302 Livingston Street LLC,29,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC : PPC 302 Livingston Street LLC,,,,,,
Current Liabilities,Credit Card,Ramp Card,PPC 316 W Illinois Street LLC,Ramp Card - PPC 316 W Illinois Street LLC Ramp Card - PPC 316 W Illinois Street LLC,,1702,Ramp Card - PPC 316 W Illinois Street LLC,Ramp Card - PPC 316 W Illinois Street LLC,23,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 316 W Illinois Street LLC,,,,,4,Lakeview
Current Liabilities,Credit Card,Ramp Card,PPC 316 W Illinois Street LLC,Ramp Card - PPC 316 W Illinois Street LLC Ramp Card - PPC 316 W Illinois Street LLC,,1702,Ramp Card - PPC 316 W Illinois Street LLC,Ramp Card - PPC 316 W Illinois Street LLC,23,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 316 W Illinois Street LLC,,,,,,
Current Liabilities,Credit Card,Ramp Card,PPC 468 N New Street LLC,Ramp Card - PPC 468 N New Street LLC Ramp Card - PPC 468 N New Street LLC,,1604,Ramp Card - PPC 468 N New Street LLC,Ramp Card - PPC 468 N New Street LLC,24,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 468 N New Street LLC,,,,,,
Current Liabilities,Credit Card,Ramp Card,PPC 468 N New Street LLC,Ramp Card - PPC 468 N New Street LLC Ramp Card - PPC 468 N New Street LLC,,1604,Ramp Card - PPC 468 N New Street LLC,Ramp Card - PPC 468 N New Street LLC,24,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 468 N New Street LLC,,,,,3,Gold Coast
Current Liabilities,Credit Card,Ramp Card,PPC 850 N State Street LLC,Ramp Card - PPC 850 N State Street LLC Ramp Card - PPC 850 N State Street LLC,,1602,Ramp Card - PPC 850 N State Street LLC,Ramp Card - PPC 850 N State Street LLC,25,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 850 N State Street LLC,,,,,2,Illinois
Current Liabilities,Credit Card,Ramp Card,PPC 850 N State Street LLC,Ramp Card - PPC 850 N State Street LLC Ramp Card - PPC 850 N State Street LLC,,1602,Ramp Card - PPC 850 N State Street LLC,Ramp Card - PPC 850 N State Street LLC,25,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 850 N State Street LLC,,,,,,
Current Liabilities,Credit Card,Ramp Card,PPC 87 Kent Avenue LLC,Ramp Card - PPC 87 Kent Avenue LLC Ramp Card - PPC 87 Kent Avenue LLC,,1601,Ramp Card - PPC 87 Kent Avenue LLC,Ramp Card - PPC 87 Kent Avenue LLC,26,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : Williamsburg PUPS Holdings LLC : PPC 87 Kent Avenue LLC,,,,,1,Maryland
Current Liabilities,Credit Card,Ramp Card,PPC 87 Kent Avenue LLC,Ramp Card - PPC 87 Kent Avenue LLC Ramp Card - PPC 87 Kent Avenue LLC,,1601,Ramp Card - PPC 87 Kent Avenue LLC,Ramp Card - PPC 87 Kent Avenue LLC,26,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : Williamsburg PUPS Holdings LLC : PPC 87 Kent Avenue LLC,,,,,,
,,,,,,2028,Ramp Card - Williamsburg PUPS Holdings LLC,Ramp Card - Williamsburg PUPS Holdings LLC,47,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : Williamsburg PUPS Holdings LLC,,,,,,
Revenue,No Revenue Stream,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,23,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 316 W Illinois Street LLC,,,,,4,Lakeview
Revenue,No Revenue Stream,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,21,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 1624 W Division Street LLC,,,,,,
Revenue,No Revenue Stream,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,22,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 2811 N Lincoln LLC,,,,,4,Lakeview
Revenue,No Revenue Stream,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,25,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 850 N State Street LLC,,,,,2,Illinois
Revenue,No Revenue Stream,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,24,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 468 N New Street LLC,,,,,,
Revenue,No Revenue Stream,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,20,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 1332 S Michigan LLC,,,,,6,South Loop
Revenue,Pet Care,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,26,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : Williamsburg PUPS Holdings LLC : PPC 87 Kent Avenue LLC,18,Daycare,,,1,Maryland
Revenue,No Revenue Stream,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,26,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : Williamsburg PUPS Holdings LLC : PPC 87 Kent Avenue LLC,,,,,1,Maryland
Revenue,Pet Care,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,24,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 468 N New Street LLC,18,Daycare,,,3,Gold Coast
Revenue,Other Revenue,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,23,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 316 W Illinois Street LLC,26,Other Revenue,,,4,Lakeview
Revenue,Other Revenue,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,26,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : Williamsburg PUPS Holdings LLC : PPC 87 Kent Avenue LLC,26,Other Revenue,,,1,Maryland
Revenue,Training,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,29,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC : PPC 302 Livingston Street LLC,24,Training,,,5,River North
Revenue,No Revenue Stream,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,22,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 2811 N Lincoln LLC,,,,,,
Revenue,No Revenue Stream,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,25,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 850 N State Street LLC,,,,,1,Maryland
Revenue,No Revenue Stream,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,24,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 468 N New Street LLC,,,,,2,Illinois
Revenue,Pet Care,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,20,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 1332 S Michigan LLC,18,Daycare,,,9,Lakeshore East
Revenue,Pet Care,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,21,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 1624 W Division Street LLC,18,Daycare,,,8,Wicker Park
Revenue,No Revenue Stream,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,20,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 1332 S Michigan LLC,,,,,9,Lakeshore East
Revenue,Other Revenue,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,28,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 211 N Harbor Drive LLC,26,Other Revenue,,,7,Streeterville
Revenue,Other Revenue,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,24,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 468 N New Street LLC,26,Other Revenue,,,3,Gold Coast
Revenue,No Revenue Stream,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,29,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC : PPC 302 Livingston Street LLC,,,,,,
Revenue,No Revenue Stream,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,21,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 1624 W Division Street LLC,,,,,5,River North
Revenue,Other Revenue,Expired Packages,430000 Revenue : Expired Packages,,,720,Revenue : Expired Packages,430000,25,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 850 N State Street LLC,26,Other Revenue,,,2,Illinois
