Primary_city,State_Code,Time_Zone,Latitude,Longitude,State_Name
North Reading,MA,America/New_York,42.58,-71.08,Massachusetts
Nutting Lake,MA,America/New_York,42.54,-71.25,Massachusetts
Pinehurst,MA,America/New_York,42.53,-71.23,Massachusetts
Reading,MA,America/New_York,42.53,-71.1,Massachusetts
Tewksbury,MA,America/New_York,42.61,-71.23,Massachusetts
Tyngsboro,MA,America/New_York,42.68,-71.41,Massachusetts
Wakefield,MA,America/New_York,42.5,-71.06,Massachusetts
West Boxford,MA,America/New_York,42.67,-71.03,Massachusetts
Westford,MA,America/New_York,42.58,-71.43,Massachusetts
Wilmington,MA,America/New_York,42.55,-71.16,Massachusetts
North Reading,MA,America/New_York,42.56,-71.06,Massachusetts
Winchester,MA,America/New_York,42.45,-71.14,Massachusetts
Lynn,MA,America/New_York,42.46,-70.95,Massachusetts
Lynn,MA,America/New_York,42.47,-70.94,Massachusetts
Lynn,MA,America/New_York,42.47,-70.96,Massachusetts
Lynn,MA,America/New_York,42.47,-70.98,Massachusetts
Saugus,MA,America/New_York,42.46,-71.01,Massachusetts
Swampscott,MA,America/New_York,42.47,-70.91,Massachusetts
Nahant,MA,America/New_York,42.43,-70.93,Massachusetts
Amesbury,MA,America/New_York,42.85,-70.92,Massachusetts
Beverly,MA,America/New_York,42.57,-70.87,Massachusetts
Boxford,MA,America/New_York,42.67,-70.98,Massachusetts
Byfield,MA,America/New_York,42.75,-70.93,Massachusetts
Danvers,MA,America/New_York,42.57,-70.95,Massachusetts
Essex,MA,America/New_York,42.63,-70.77,Massachusetts
Gloucester,MA,America/New_York,42.62,-70.66,Massachusetts
Hamilton,MA,America/New_York,42.61,-70.86,Massachusetts
Hathorne,MA,America/New_York,42.59,-70.98,Massachusetts
Ipswich,MA,America/New_York,42.67,-70.83,Massachusetts
Lynnfield,MA,America/New_York,42.53,-71.04,Massachusetts
Manchester,MA,America/New_York,42.56,-70.76,Massachusetts
Marblehead,MA,America/New_York,42.5,-70.85,Massachusetts
Middleton,MA,America/New_York,42.6,-71.01,Massachusetts
Newburyport,MA,America/New_York,42.81,-70.88,Massachusetts
Newbury,MA,America/New_York,42.77,-70.85,Massachusetts
Salisbury,MA,America/New_York,42.83,-70.84,Massachusetts
Peabody,MA,America/New_York,42.53,-70.97,Massachusetts
Prides Crossing,MA,America/New_York,42.56,-70.86,Massachusetts
Rockport,MA,America/New_York,42.64,-70.61,Massachusetts
Rowley,MA,America/New_York,42.72,-70.89,Massachusetts
Salem,MA,America/New_York,42.51,-70.9,Massachusetts
Salem,MA,America/New_York,42.51,-70.89,Massachusetts
South Hamilton,MA,America/New_York,42.62,-70.86,Massachusetts
Topsfield,MA,America/New_York,42.63,-70.95,Massachusetts
Wenham,MA,America/New_York,42.6,-70.88,Massachusetts
West Newbury,MA,America/New_York,42.8,-71,Massachusetts
Accord,MA,America/New_York,42.17,-70.88,Massachusetts
Bellingham,MA,America/New_York,42.09,-71.47,Massachusetts
Brant Rock,MA,America/New_York,42.08,-70.64,Massachusetts
Canton,MA,America/New_York,42.15,-71.13,Massachusetts
Cohasset,MA,America/New_York,42.23,-70.8,Massachusetts
Dedham,MA,America/New_York,42.24,-71.17,Massachusetts
Dover,MA,America/New_York,42.24,-71.27,Massachusetts
East Mansfield,MA,America/New_York,42.02,-71.17,Massachusetts
East Walpole,MA,America/New_York,42.15,-71.21,Massachusetts
Foxboro,MA,America/New_York,42.06,-71.24,Massachusetts
Franklin,MA,America/New_York,42.08,-71.38,Massachusetts
Greenbush,MA,America/New_York,42.19,-70.76,Massachusetts
Green Harbor,MA,America/New_York,42.1,-70.71,Massachusetts
Hingham,MA,America/New_York,42.23,-70.88,Massachusetts
Hull,MA,America/New_York,42.3,-70.9,Massachusetts
Humarock,MA,America/New_York,42.13,-70.69,Massachusetts
Mansfield,MA,America/New_York,42.02,-71.21,Massachusetts
Marshfield,MA,America/New_York,42.09,-70.7,Massachusetts
Marshfield Hills,MA,America/New_York,42.15,-70.73,Massachusetts
Medfield,MA,America/New_York,42.18,-71.3,Massachusetts
Medway,MA,America/New_York,42.16,-71.43,Massachusetts
Millis,MA,America/New_York,42.16,-71.35,Massachusetts
Minot,MA,America/New_York,42.19,-70.76,Massachusetts
Norfolk,MA,America/New_York,42.11,-71.31,Massachusetts
North Marshfield,MA,America/New_York,42.1,-70.71,Massachusetts
North Scituate,MA,America/New_York,42.21,-70.76,Massachusetts
Norwell,MA,America/New_York,42.16,-70.78,Massachusetts
Norwood,MA,America/New_York,42.18,-71.19,Massachusetts
Ocean Bluff,MA,America/New_York,42.1,-70.71,Massachusetts
Scituate,MA,America/New_York,42.18,-70.73,Massachusetts
Sharon,MA,America/New_York,42.11,-71.18,Massachusetts
Sheldonville,MA,America/New_York,42.05,-71.35,Massachusetts
South Walpole,MA,America/New_York,42.1,-71.27,Massachusetts
Stoughton,MA,America/New_York,42.11,-71.1,Massachusetts
Walpole,MA,America/New_York,42.13,-71.24,Massachusetts
Westwood,MA,America/New_York,42.21,-71.21,Massachusetts
Wrentham,MA,America/New_York,42.06,-71.33,Massachusetts
Boston,MA,America/New_York,42.36,-71.06,Massachusetts
Boston,MA,America/New_York,42.37,-71.05,Massachusetts
Boston,MA,America/New_York,42.36,-71.05,Massachusetts
Boston,MA,America/New_York,42.35,-71.06,Massachusetts
Boston,MA,America/New_York,42.37,-71.06,Massachusetts
Boston,MA,America/New_York,42.36,-71.07,Massachusetts
Boston,MA,America/New_York,42.34,-71.1,Massachusetts
Boston,MA,America/New_York,42.35,-71.08,Massachusetts
Boston,MA,America/New_York,42.34,-71.07,Massachusetts
Roxbury,MA,America/New_York,42.32,-71.09,Massachusetts
Roxbury Crossing,MA,America/New_York,42.33,-71.1,Massachusetts
Dorchester,MA,America/New_York,42.31,-71.09,Massachusetts
Dorchester,MA,America/New_York,42.29,-71.04,Massachusetts
Dorchester Center,MA,America/New_York,42.29,-71.07,Massachusetts
Dorchester,MA,America/New_York,42.32,-71.06,Massachusetts
Mattapan,MA,America/New_York,42.27,-71.1,Massachusetts
Boston,MA,America/New_York,42.33,-71.04,Massachusetts
Boston,MA,America/New_York,42.36,-71.01,Massachusetts
Charlestown,MA,America/New_York,42.38,-71.06,Massachusetts
Jamaica Plain,MA,America/New_York,42.3,-71.11,Massachusetts
Roslindale,MA,America/New_York,42.28,-71.13,Massachusetts
West Roxbury,MA,America/New_York,42.28,-71.16,Massachusetts
Allston,MA,America/New_York,42.35,-71.13,Massachusetts
Brighton,MA,America/New_York,42.35,-71.15,Massachusetts
Hyde Park,MA,America/New_York,42.26,-71.13,Massachusetts
Readville,MA,America/New_York,42.25,-71.12,Massachusetts
Cambridge,MA,America/New_York,42.38,-71.14,Massachusetts
Cambridge,MA,America/New_York,42.37,-71.11,Massachusetts
Cambridge,MA,America/New_York,42.39,-71.13,Massachusetts
Cambridge,MA,America/New_York,42.37,-71.08,Massachusetts
Cambridge,MA,America/New_York,42.36,-71.08,Massachusetts
Somerville,MA,America/New_York,42.38,-71.1,Massachusetts
Somerville,MA,America/New_York,42.4,-71.12,Massachusetts
Somerville,MA,America/New_York,42.39,-71.1,Massachusetts
Malden,MA,America/New_York,42.43,-71.05,Massachusetts
Everett,MA,America/New_York,42.4,-71.05,Massachusetts
Chelsea,MA,America/New_York,42.39,-71.03,Massachusetts
Revere,MA,America/New_York,42.41,-70.99,Massachusetts
Winthrop,MA,America/New_York,42.37,-70.98,Massachusetts
Medford,MA,America/New_York,42.42,-71.1,Massachusetts
West Medford,MA,America/New_York,42.42,-71.13,Massachusetts
Boston,MA,America/New_York,42.37,-71.12,Massachusetts
Quincy,MA,America/New_York,42.26,-71,Massachusetts
Quincy,MA,America/New_York,42.27,-71.02,Massachusetts
Quincy,MA,America/New_York,42.29,-71.02,Massachusetts
Melrose,MA,America/New_York,42.45,-71.05,Massachusetts
Stoneham,MA,America/New_York,42.47,-71.09,Massachusetts
Braintree,MA,America/New_York,42.2,-71,Massachusetts
Milton,MA,America/New_York,42.24,-71.08,Massachusetts
Milton Village,MA,America/New_York,42.26,-71.08,Massachusetts
Weymouth,MA,America/New_York,42.2,-70.96,Massachusetts
East Weymouth,MA,America/New_York,42.2,-70.94,Massachusetts
South Weymouth,MA,America/New_York,42.17,-70.95,Massachusetts
North Weymouth,MA,America/New_York,42.24,-70.94,Massachusetts
Boston,MA,America/New_York,42.35,-71.05,Massachusetts
Boston,MA,America/New_York,42.35,-71.04,Massachusetts
Boston,MA,America/New_York,42.35,-71.1,Massachusetts
East Boston,MA,America/New_York,42.35,-71.06,Massachusetts
Cambridge,MA,America/New_York,42.36,-71.1,Massachusetts
Boston,MA,America/New_York,42.34,-71.05,Massachusetts
Brockton,MA,America/New_York,42.08,-71.02,Massachusetts
Brockton,MA,America/New_York,42.09,-71,Massachusetts
Avon,MA,America/New_York,42.13,-71.05,Massachusetts
Bridgewater,MA,America/New_York,41.98,-70.97,Massachusetts
Bryantville,MA,America/New_York,42.06,-70.8,Massachusetts
Carver,MA,America/New_York,41.88,-70.76,Massachusetts
Duxbury,MA,America/New_York,42.04,-70.67,Massachusetts
East Bridgewater,MA,America/New_York,42.03,-70.95,Massachusetts
Easton,MA,America/New_York,42.03,-71.1,Massachusetts
Elmwood,MA,America/New_York,42.01,-70.96,Massachusetts
Halifax,MA,America/New_York,41.98,-70.86,Massachusetts
Hanover,MA,America/New_York,42.11,-70.81,Massachusetts
Hanson,MA,America/New_York,42.06,-70.85,Massachusetts
Holbrook,MA,America/New_York,42.14,-71,Massachusetts
Middleboro,MA,America/New_York,41.86,-70.9,Massachusetts
Manomet,MA,America/New_York,41.92,-70.56,Massachusetts
Lakeville,MA,America/New_York,41.85,-70.95,Massachusetts
Lakeville,MA,America/New_York,41.86,-70.9,Massachusetts
Monponsett,MA,America/New_York,42.02,-70.84,Massachusetts
Abington,MA,America/New_York,42.11,-70.95,Massachusetts
North Carver,MA,America/New_York,41.91,-70.79,Massachusetts
North Easton,MA,America/New_York,42.05,-71.1,Massachusetts
North Easton,MA,America/New_York,42.06,-71.08,Massachusetts
North Pembroke,MA,America/New_York,42.09,-70.78,Massachusetts
Pembroke,MA,America/New_York,42.06,-70.8,Massachusetts
Plymouth,MA,America/New_York,41.95,-70.66,Massachusetts
Kingston,MA,America/New_York,41.99,-70.71,Massachusetts
South Carver,MA,America/New_York,41.85,-70.66,Massachusetts
Plympton,MA,America/New_York,41.95,-70.81,Massachusetts
Randolph,MA,America/New_York,42.17,-71.05,Massachusetts
Rockland,MA,America/New_York,42.13,-70.91,Massachusetts
South Easton,MA,America/New_York,42.03,-71.1,Massachusetts
West Bridgewater,MA,America/New_York,42.01,-71,Massachusetts
White Horse Beach,MA,America/New_York,41.93,-70.59,Massachusetts
Whitman,MA,America/New_York,42.08,-70.93,Massachusetts
Lexington,MA,America/New_York,42.46,-71.22,Massachusetts
Lexington,MA,America/New_York,42.44,-71.23,Massachusetts
Brookline,MA,America/New_York,42.32,-71.14,Massachusetts
Brookline,MA,America/New_York,42.34,-71.12,Massachusetts
Brookline Village,MA,America/New_York,42.33,-71.13,Massachusetts
Waltham,MA,America/New_York,42.38,-71.24,Massachusetts
Waltham,MA,America/New_York,42.39,-71.22,Massachusetts
Waltham,MA,America/New_York,42.37,-71.24,Massachusetts
North Waltham,MA,America/New_York,42.39,-71.22,Massachusetts
New Town,MA,America/New_York,42.33,-71.2,Massachusetts
Babson Park,MA,America/New_York,42.3,-71.27,Massachusetts
Newton,MA,America/New_York,42.35,-71.19,Massachusetts
Newton Center,MA,America/New_York,42.31,-71.19,Massachusetts
Newtonville,MA,America/New_York,42.35,-71.2,Massachusetts
Newton Highlands,MA,America/New_York,42.32,-71.21,Massachusetts
Newton Lower Falls,MA,America/New_York,42.33,-71.26,Massachusetts
Newton Upper Falls,MA,America/New_York,42.31,-71.22,Massachusetts
West Newton,MA,America/New_York,42.35,-71.22,Massachusetts
Auburndale,MA,America/New_York,42.34,-71.24,Massachusetts
Chestnut Hill,MA,America/New_York,42.31,-71.16,Massachusetts
Waban,MA,America/New_York,42.32,-71.23,Massachusetts
Watertown,MA,America/New_York,42.36,-71.17,Massachusetts
Watertown,MA,America/New_York,42.37,-71.18,Massachusetts
Arlington,MA,America/New_York,42.42,-71.16,Massachusetts
Arlington Heights,MA,America/New_York,42.41,-71.18,Massachusetts
Arlington,MA,America/New_York,42.41,-71.16,Massachusetts
Belmont,MA,America/New_York,42.39,-71.18,Massachusetts
Waverley,MA,America/New_York,42.39,-71.17,Massachusetts
Wellesley Hills,MA,America/New_York,42.31,-71.27,Massachusetts
Wellesley,MA,America/New_York,42.29,-71.3,Massachusetts
Needham,MA,America/New_York,42.28,-71.24,Massachusetts
Weston,MA,America/New_York,42.36,-71.3,Massachusetts
Needham Heights,MA,America/New_York,42.3,-71.23,Massachusetts
Nonantum,MA,America/New_York,42.33,-71.2,Massachusetts
Buzzards Bay,MA,America/New_York,41.75,-70.61,Massachusetts
Cataumet,MA,America/New_York,41.66,-70.61,Massachusetts
Chilmark,MA,America/New_York,41.34,-70.74,Massachusetts
East Falmouth,MA,America/New_York,41.56,-70.55,Massachusetts
East Sandwich,MA,America/New_York,41.73,-70.43,Massachusetts
East Wareham,MA,America/New_York,41.78,-70.65,Massachusetts
Edgartown,MA,America/New_York,41.38,-70.53,Massachusetts
Falmouth,MA,America/New_York,41.56,-70.62,Massachusetts
Falmouth,MA,America/New_York,41.54,-70.6,Massachusetts
Buzzards Bay,MA,America/New_York,41.71,-70.55,Massachusetts
Woods Hole,MA,America/New_York,41.52,-70.66,Massachusetts
Menemsha,MA,America/New_York,41.34,-70.73,Massachusetts
Monument Beach,MA,America/New_York,41.71,-70.62,Massachusetts
Nantucket,MA,America/New_York,41.27,-70.1,Massachusetts
North Falmouth,MA,America/New_York,41.64,-70.63,Massachusetts
Oak Bluffs,MA,America/New_York,41.45,-70.56,Massachusetts
Onset,MA,America/New_York,41.74,-70.66,Massachusetts
Pocasset,MA,America/New_York,41.69,-70.63,Massachusetts
Sagamore,MA,America/New_York,41.77,-70.53,Massachusetts
Sagamore Beach,MA,America/New_York,41.79,-70.53,Massachusetts
Sandwich,MA,America/New_York,41.75,-70.49,Massachusetts
Siasconset,MA,America/New_York,41.27,-70,Massachusetts
Silver Beach,MA,America/New_York,41.63,-70.64,Massachusetts
Vineyard Haven,MA,America/New_York,41.45,-70.6,Massachusetts
Wareham,MA,America/New_York,41.76,-70.71,Massachusetts
West Chop,MA,America/New_York,41.45,-70.6,Massachusetts
West Falmouth,MA,America/New_York,41.6,-70.64,Massachusetts
West Tisbury,MA,America/New_York,41.38,-70.67,Massachusetts
West Wareham,MA,America/New_York,41.78,-70.75,Massachusetts
Nantucket,MA,America/New_York,41.26,-70.01,Massachusetts
Hyannis,MA,America/New_York,41.65,-70.29,Massachusetts
Barnstable,MA,America/New_York,41.7,-70.3,Massachusetts
Brewster,MA,America/New_York,41.76,-70.08,Massachusetts
Centerville,MA,America/New_York,41.66,-70.34,Massachusetts
Chatham,MA,America/New_York,41.67,-69.96,Massachusetts
Cotuit,MA,America/New_York,41.62,-70.44,Massachusetts
Centerville,MA,America/New_York,41.64,-70.34,Massachusetts
Cummaquid,MA,America/New_York,41.71,-70.27,Massachusetts
Dennis,MA,America/New_York,41.73,-70.2,Massachusetts
Dennis Port,MA,America/New_York,41.66,-70.13,Massachusetts
East Dennis,MA,America/New_York,41.75,-70.15,Massachusetts
Eastham,MA,America/New_York,41.83,-69.96,Massachusetts
East Orleans,MA,America/New_York,41.8,-69.94,Massachusetts
Forestdale,MA,America/New_York,41.68,-70.5,Massachusetts
Harwich,MA,America/New_York,41.69,-70.07,Massachusetts
Harwich Port,MA,America/New_York,41.67,-70.07,Massachusetts
Hyannis Port,MA,America/New_York,41.63,-70.31,Massachusetts
Marstons Mills,MA,America/New_York,41.67,-70.4,Massachusetts
Mashpee,MA,America/New_York,41.65,-70.48,Massachusetts
North Chatham,MA,America/New_York,41.7,-69.95,Massachusetts
North Eastham,MA,America/New_York,41.87,-70,Massachusetts
North Truro,MA,America/New_York,42.04,-70.09,Massachusetts
Orleans,MA,America/New_York,41.79,-70,Massachusetts
Osterville,MA,America/New_York,41.62,-70.38,Massachusetts
Provincetown,MA,America/New_York,42.06,-70.2,Massachusetts
South Chatham,MA,America/New_York,41.68,-70.02,Massachusetts
South Dennis,MA,America/New_York,41.7,-70.15,Massachusetts
South Harwich,MA,America/New_York,41.67,-70.04,Massachusetts
South Orleans,MA,America/New_York,41.75,-69.99,Massachusetts
South Wellfleet,MA,America/New_York,41.89,-70.01,Massachusetts
South Yarmouth,MA,America/New_York,41.67,-70.2,Massachusetts
Truro,MA,America/New_York,42,-70.06,Massachusetts
Wellfleet,MA,America/New_York,41.93,-70.03,Massachusetts
West Barnstable,MA,America/New_York,41.7,-70.37,Massachusetts
West Chatham,MA,America/New_York,41.68,-69.99,Massachusetts
West Dennis,MA,America/New_York,41.66,-70.16,Massachusetts
West Harwich,MA,America/New_York,41.67,-70.11,Massachusetts
West Hyannisport,MA,America/New_York,41.64,-70.31,Massachusetts
West Yarmouth,MA,America/New_York,41.65,-70.24,Massachusetts
Yarmouth Port,MA,America/New_York,41.7,-70.22,Massachusetts
Assonet,MA,America/New_York,41.78,-71.06,Massachusetts
Attleboro,MA,America/New_York,41.93,-71.29,Massachusetts
Chartley,MA,America/New_York,41.97,-71.18,Massachusetts
Cuttyhunk,MA,America/New_York,41.44,-70.9,Massachusetts
Dartmouth,MA,America/New_York,41.56,-71,Massachusetts
Dighton,MA,America/New_York,41.82,-71.16,Massachusetts
East Freetown,MA,America/New_York,41.75,-70.97,Massachusetts
East Taunton,MA,America/New_York,41.87,-71.01,Massachusetts
Fairhaven,MA,America/New_York,41.63,-70.9,Massachusetts
Fall River,MA,America/New_York,41.73,-71.12,Massachusetts
Fall River,MA,America/New_York,41.68,-71.15,Massachusetts
Fall River,MA,America/New_York,41.71,-71.1,Massachusetts
Fall River,MA,America/New_York,41.69,-71.13,Massachusetts
Fall River,MA,America/New_York,41.68,-71.18,Massachusetts
Somerset,MA,America/New_York,41.72,-71.19,Massachusetts
Somerset,MA,America/New_York,41.73,-71.15,Massachusetts
Marion,MA,America/New_York,41.7,-70.76,Massachusetts
Mattapoisett,MA,America/New_York,41.66,-70.8,Massachusetts
New Bedford,MA,America/New_York,41.64,-70.94,Massachusetts
New Bedford,MA,America/New_York,41.66,-70.93,Massachusetts
Acushnet,MA,America/New_York,41.68,-70.9,Massachusetts
New Bedford,MA,America/New_York,41.61,-70.91,Massachusetts
New Bedford,MA,America/New_York,41.7,-70.95,Massachusetts
North Dartmouth,MA,America/New_York,41.64,-71,Massachusetts
South Dartmouth,MA,America/New_York,41.55,-70.98,Massachusetts
North Attleboro,MA,America/New_York,41.97,-71.33,Massachusetts
Plainville,MA,America/New_York,42,-71.33,Massachusetts
Attleboro Falls,MA,America/New_York,41.97,-71.31,Massachusetts
North Dighton,MA,America/New_York,41.85,-71.15,Massachusetts
Norton,MA,America/New_York,41.96,-71.18,Massachusetts
Raynham,MA,America/New_York,41.93,-71.04,Massachusetts
Raynham Center,MA,America/New_York,41.93,-71.04,Massachusetts
Rehoboth,MA,America/New_York,41.83,-71.26,Massachusetts
Rochester,MA,America/New_York,41.73,-70.81,Massachusetts
Seekonk,MA,America/New_York,41.81,-71.33,Massachusetts
Swansea,MA,America/New_York,41.75,-71.18,Massachusetts
Berkley,MA,America/New_York,41.85,-71.08,Massachusetts
Taunton,MA,America/New_York,41.9,-71.09,Massachusetts
Westport,MA,America/New_York,41.66,-71.1,Massachusetts
Westport Point,MA,America/New_York,41.52,-71.07,Massachusetts
Adamsville,RI,America/New_York,41.51,-71.16,Rhode Island
Albion,RI,America/New_York,41.95,-71.46,Rhode Island
Ashaway,RI,America/New_York,41.42,-71.78,Rhode Island
Barrington,RI,America/New_York,41.73,-71.31,Rhode Island
Block Island,RI,America/New_York,41.16,-71.58,Rhode Island
Bradford,RI,America/New_York,41.39,-71.75,Rhode Island
Bristol,RI,America/New_York,41.67,-71.27,Rhode Island
Carolina,RI,America/New_York,41.47,-71.64,Rhode Island
Charlestown,RI,America/New_York,41.38,-71.65,Rhode Island
Chepachet,RI,America/New_York,41.91,-71.7,Rhode Island
Clayville,RI,America/New_York,41.77,-71.66,Rhode Island
Coventry,RI,America/New_York,41.68,-71.66,Rhode Island
West Greenwich,RI,America/New_York,41.63,-71.65,Rhode Island
East Greenwich,RI,America/New_York,41.63,-71.5,Rhode Island
Exeter,RI,America/New_York,41.56,-71.68,Rhode Island
Fiskeville,RI,America/New_York,41.73,-71.54,Rhode Island
Forestdale,RI,America/New_York,41.97,-71.55,Rhode Island
Foster,RI,America/New_York,41.85,-71.76,Rhode Island
Glendale,RI,America/New_York,41.98,-71.65,Rhode Island
Greene,RI,America/New_York,41.69,-71.74,Rhode Island
Greenville,RI,America/New_York,41.87,-71.55,Rhode Island
Harmony,RI,America/New_York,41.88,-71.61,Rhode Island
Harrisville,RI,America/New_York,41.96,-71.67,Rhode Island
Hope,RI,America/New_York,41.75,-71.56,Rhode Island
Hope Valley,RI,America/New_York,41.51,-71.72,Rhode Island
Hopkinton,RI,America/New_York,41.48,-71.77,Rhode Island
Jamestown,RI,America/New_York,41.48,-71.36,Rhode Island
